LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2016;457267.0774
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2017;462151.5009
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2018;472955.066
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2019;482141.1193
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2020;490747.6
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2021;499114.3
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2022;507201.8
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2023;515151.2
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2024;523180.6
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2025;531448.6
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2026;539958.6
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2027;548651.4
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2028;557534.2
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2029;566618.7
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2030;575920.1
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2031;585458
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2032;595327.5
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2033;605555.2
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2034;616165.1
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2035;627177.1
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2036;638607.5
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2037;650387.6
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2038;662510.1
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2039;674958.4
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2040;687714.7
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2041;700766.3
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2042;714188.5
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2043;727975.3
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2044;742120.8
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2045;756623.8
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2046;771489.1
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2047;786625.7
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2048;802031.7
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2049;817711.3
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2050;833679.2
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2051;849956.5
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2052;866657
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2053;883790.8
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2054;901369.9
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2055;919417
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2056;937966
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2057;956931.6
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2058;976327.2
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2059;996157.5
CHE;GDPLTFORECAST;TOT;MLN_USD;A;2060;1016423
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2016;1826791.787
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2017;1961222.303
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2018;2061193.035
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2019;2163978.287
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2020;2308404
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2021;2453322
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2022;2587412
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2023;2710000
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2024;2824908
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2025;2936290
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2026;3045759
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2027;3154511
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2028;3263320
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2029;3372632
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2030;3482651
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2031;3593485
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2032;3705207
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2033;3817957
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2034;3932029
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2035;4047934
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2036;4166401
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2037;4288016
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2038;4413314
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2039;4542750
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2040;4676503
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2041;4814724
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2042;4957533
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2043;5104826
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2044;5256251
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2045;5411470
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2046;5569864
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2047;5730548
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2048;5892868
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2049;6056272
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2050;6220140
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2051;6384002
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2052;6547556
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2053;6710670
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2054;6873379
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2055;7035890
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2056;7198565
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2057;7361825
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2058;7526141
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2059;7692105
TUR;GDPLTFORECAST;TOT;MLN_USD;A;2060;7860419
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2016;2543640.732
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2017;2589099.433
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2018;2625117.732
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2019;2659566.839
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2020;2695542
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2021;2735685
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2022;2779523
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2023;2826267
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2024;2875475
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2025;2927095
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2026;2981182
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2027;3037909
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2028;3097358
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2029;3159447
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2030;3223973
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2031;3290745
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2032;3359646
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2033;3430621
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2034;3503664
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2035;3578796
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2036;3656059
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2037;3735119
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2038;3815976
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2039;3898596
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2040;3982941
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2041;4068995
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2042;4157203
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2043;4247587
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2044;4340152
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2045;4434909
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2046;4531897
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2047;4631162
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2048;4732760
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2049;4836796
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2050;4943462
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2051;5053021
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2052;5165184
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2053;5280180
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2054;5398254
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2055;5519672
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2056;5644704
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2057;5774131
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2058;5908070
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2059;6046562
GBR;GDPLTFORECAST;TOT;MLN_USD;A;2060;6189624
USA;GDPLTFORECAST;TOT;MLN_USD;A;2016;16919603.42
USA;GDPLTFORECAST;TOT;MLN_USD;A;2017;17304243.03
USA;GDPLTFORECAST;TOT;MLN_USD;A;2018;17798638.66
USA;GDPLTFORECAST;TOT;MLN_USD;A;2019;18292645.57
USA;GDPLTFORECAST;TOT;MLN_USD;A;2020;18587190
USA;GDPLTFORECAST;TOT;MLN_USD;A;2021;18849540
USA;GDPLTFORECAST;TOT;MLN_USD;A;2022;19124900
USA;GDPLTFORECAST;TOT;MLN_USD;A;2023;19422190
USA;GDPLTFORECAST;TOT;MLN_USD;A;2024;19740540
USA;GDPLTFORECAST;TOT;MLN_USD;A;2025;20075600
USA;GDPLTFORECAST;TOT;MLN_USD;A;2026;20424180
USA;GDPLTFORECAST;TOT;MLN_USD;A;2027;20784020
USA;GDPLTFORECAST;TOT;MLN_USD;A;2028;21153450
USA;GDPLTFORECAST;TOT;MLN_USD;A;2029;21531180
USA;GDPLTFORECAST;TOT;MLN_USD;A;2030;21916430
USA;GDPLTFORECAST;TOT;MLN_USD;A;2031;22309050
USA;GDPLTFORECAST;TOT;MLN_USD;A;2032;22709530
USA;GDPLTFORECAST;TOT;MLN_USD;A;2033;23118740
USA;GDPLTFORECAST;TOT;MLN_USD;A;2034;23537610
USA;GDPLTFORECAST;TOT;MLN_USD;A;2035;23967030
USA;GDPLTFORECAST;TOT;MLN_USD;A;2036;24407860
USA;GDPLTFORECAST;TOT;MLN_USD;A;2037;24861010
USA;GDPLTFORECAST;TOT;MLN_USD;A;2038;25327180
USA;GDPLTFORECAST;TOT;MLN_USD;A;2039;25806800
USA;GDPLTFORECAST;TOT;MLN_USD;A;2040;26300140
USA;GDPLTFORECAST;TOT;MLN_USD;A;2041;26807420
USA;GDPLTFORECAST;TOT;MLN_USD;A;2042;27328940
USA;GDPLTFORECAST;TOT;MLN_USD;A;2043;27864750
USA;GDPLTFORECAST;TOT;MLN_USD;A;2044;28414590
USA;GDPLTFORECAST;TOT;MLN_USD;A;2045;28978050
USA;GDPLTFORECAST;TOT;MLN_USD;A;2046;29554850
USA;GDPLTFORECAST;TOT;MLN_USD;A;2047;30144870
USA;GDPLTFORECAST;TOT;MLN_USD;A;2048;30747840
USA;GDPLTFORECAST;TOT;MLN_USD;A;2049;31363330
USA;GDPLTFORECAST;TOT;MLN_USD;A;2050;31990910
USA;GDPLTFORECAST;TOT;MLN_USD;A;2051;32630430
USA;GDPLTFORECAST;TOT;MLN_USD;A;2052;33282110
USA;GDPLTFORECAST;TOT;MLN_USD;A;2053;33946130
USA;GDPLTFORECAST;TOT;MLN_USD;A;2054;34622620
USA;GDPLTFORECAST;TOT;MLN_USD;A;2055;35311770
USA;GDPLTFORECAST;TOT;MLN_USD;A;2056;36014100
USA;GDPLTFORECAST;TOT;MLN_USD;A;2057;36730540
USA;GDPLTFORECAST;TOT;MLN_USD;A;2058;37462060
USA;GDPLTFORECAST;TOT;MLN_USD;A;2059;38209630
USA;GDPLTFORECAST;TOT;MLN_USD;A;2060;38974320
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2016;2863250.875
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2017;2891198.477
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2018;2947608.507
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2019;3031292.32
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2020;3172702
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2021;3306067
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2022;3421463
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2023;3521882
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2024;3612608
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2025;3698197
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2026;3781108
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2027;3862623
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2028;3943587
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2029;4024473
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2030;4105555
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2031;4187009
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2032;4268939
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2033;4351404
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2034;4434437
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2035;4518042
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2036;4602197
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2037;4686827
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2038;4771817
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2039;4857036
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2040;4942365
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2041;5027705
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2042;5112935
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2043;5197929
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2044;5282578
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2045;5366815
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2046;5450620
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2047;5533673
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2048;5615953
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2049;5697475
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2050;5778303
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2051;5858528
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2052;5938524
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2053;6018373
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2054;6098192
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2055;6178117
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2056;6258249
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2057;6338549
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2058;6418891
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2059;6499140
BRA;GDPLTFORECAST;TOT;MLN_USD;A;2060;6579206
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2016;379992.1105
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2017;386238.3489
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2018;400047.2799
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2019;414494.0446
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2020;426878.3
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2021;438277.7
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2022;449363.4
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2023;460301.5
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2024;471220.7
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2025;482235.6
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2026;493329.1
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2027;504529.5
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2028;515831.3
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2029;527232.3
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2030;538732
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2031;550332.7
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2032;561996.9
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2033;573733.1
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2034;585548.5
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2035;597448.9
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2036;609439.6
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2037;621528
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2038;633719.5
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2039;646015.6
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2040;658412.7
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2041;670906.6
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2042;683552.2
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2043;696351.4
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2044;709307.1
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2045;722423.7
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2046;735706.7
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2047;749098.2
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2048;762595.3
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2049;776191.2
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2050;789879
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2051;803654.4
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2052;817512.7
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2053;831448.1
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2054;845457.2
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2055;859544.6
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2056;873724.4
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2057;888017.7
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2058;902450.8
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2059;917059.6
CHL;GDPLTFORECAST;TOT;MLN_USD;A;2060;931889.4
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2016;19446705.92
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2017;20788528.63
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2018;22173019.96
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2019;23601365.67
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2020;24896400
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2021;26133560
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2022;27347400
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2023;28546210
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2024;29737510
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2025;30924390
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2026;32102730
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2027;33270140
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2028;34425170
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2029;35566660
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2030;36693390
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2031;37803900
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2032;38894150
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2033;39961290
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2034;41001810
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2035;42012500
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2036;42991250
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2037;43940020
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2038;44859150
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2039;45749680
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2040;46613240
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2041;47452010
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2042;48266000
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2043;49058320
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2044;49832330
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2045;50591680
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2046;51340420
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2047;52086680
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2048;52835350
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2049;53590860
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2050;54356810
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2051;55135830
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2052;55925910
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2053;56726750
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2054;57536900
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2055;58354920
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2056;59180130
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2057;60016730
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2058;60864800
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2059;61723510
CHN;GDPLTFORECAST;TOT;MLN_USD;A;2060;62591470
EST;GDPLTFORECAST;TOT;MLN_USD;A;2016;35155.12564
EST;GDPLTFORECAST;TOT;MLN_USD;A;2017;36828.46085
EST;GDPLTFORECAST;TOT;MLN_USD;A;2018;38191.85321
EST;GDPLTFORECAST;TOT;MLN_USD;A;2019;39409.72467
EST;GDPLTFORECAST;TOT;MLN_USD;A;2020;40532.08
EST;GDPLTFORECAST;TOT;MLN_USD;A;2021;41588.11
EST;GDPLTFORECAST;TOT;MLN_USD;A;2022;42591.92
EST;GDPLTFORECAST;TOT;MLN_USD;A;2023;43572.61
EST;GDPLTFORECAST;TOT;MLN_USD;A;2024;44561.46
EST;GDPLTFORECAST;TOT;MLN_USD;A;2025;45567.78
EST;GDPLTFORECAST;TOT;MLN_USD;A;2026;46588.11
EST;GDPLTFORECAST;TOT;MLN_USD;A;2027;47623.02
EST;GDPLTFORECAST;TOT;MLN_USD;A;2028;48667.16
EST;GDPLTFORECAST;TOT;MLN_USD;A;2029;49714.26
EST;GDPLTFORECAST;TOT;MLN_USD;A;2030;50758.34
EST;GDPLTFORECAST;TOT;MLN_USD;A;2031;51795.3
EST;GDPLTFORECAST;TOT;MLN_USD;A;2032;52817.02
EST;GDPLTFORECAST;TOT;MLN_USD;A;2033;53823.04
EST;GDPLTFORECAST;TOT;MLN_USD;A;2034;54814.01
EST;GDPLTFORECAST;TOT;MLN_USD;A;2035;55791.33
EST;GDPLTFORECAST;TOT;MLN_USD;A;2036;56756.67
EST;GDPLTFORECAST;TOT;MLN_USD;A;2037;57711.04
EST;GDPLTFORECAST;TOT;MLN_USD;A;2038;58655.99
EST;GDPLTFORECAST;TOT;MLN_USD;A;2039;59592.5
EST;GDPLTFORECAST;TOT;MLN_USD;A;2040;60520.54
EST;GDPLTFORECAST;TOT;MLN_USD;A;2041;61439.09
EST;GDPLTFORECAST;TOT;MLN_USD;A;2042;62345.6
EST;GDPLTFORECAST;TOT;MLN_USD;A;2043;63236.81
EST;GDPLTFORECAST;TOT;MLN_USD;A;2044;64109.38
EST;GDPLTFORECAST;TOT;MLN_USD;A;2045;64961.09
EST;GDPLTFORECAST;TOT;MLN_USD;A;2046;65791.42
EST;GDPLTFORECAST;TOT;MLN_USD;A;2047;66601.44
EST;GDPLTFORECAST;TOT;MLN_USD;A;2048;67394.18
EST;GDPLTFORECAST;TOT;MLN_USD;A;2049;68174.38
EST;GDPLTFORECAST;TOT;MLN_USD;A;2050;68947.93
EST;GDPLTFORECAST;TOT;MLN_USD;A;2051;69721.36
EST;GDPLTFORECAST;TOT;MLN_USD;A;2052;70500.87
EST;GDPLTFORECAST;TOT;MLN_USD;A;2053;71291.92
EST;GDPLTFORECAST;TOT;MLN_USD;A;2054;72099.7
EST;GDPLTFORECAST;TOT;MLN_USD;A;2055;72927.83
EST;GDPLTFORECAST;TOT;MLN_USD;A;2056;73778.43
EST;GDPLTFORECAST;TOT;MLN_USD;A;2057;74643.66
EST;GDPLTFORECAST;TOT;MLN_USD;A;2058;75521.59
EST;GDPLTFORECAST;TOT;MLN_USD;A;2059;76409.38
EST;GDPLTFORECAST;TOT;MLN_USD;A;2060;77303.49
IND;GDPLTFORECAST;TOT;MLN_USD;A;2016;7626477.768
IND;GDPLTFORECAST;TOT;MLN_USD;A;2017;8110254.501
IND;GDPLTFORECAST;TOT;MLN_USD;A;2018;8692351.284
IND;GDPLTFORECAST;TOT;MLN_USD;A;2019;9352168.778
IND;GDPLTFORECAST;TOT;MLN_USD;A;2020;10074210
IND;GDPLTFORECAST;TOT;MLN_USD;A;2021;10810090
IND;GDPLTFORECAST;TOT;MLN_USD;A;2022;11558350
IND;GDPLTFORECAST;TOT;MLN_USD;A;2023;12319860
IND;GDPLTFORECAST;TOT;MLN_USD;A;2024;13098490
IND;GDPLTFORECAST;TOT;MLN_USD;A;2025;13897900
IND;GDPLTFORECAST;TOT;MLN_USD;A;2026;14719120
IND;GDPLTFORECAST;TOT;MLN_USD;A;2027;15563830
IND;GDPLTFORECAST;TOT;MLN_USD;A;2028;16432660
IND;GDPLTFORECAST;TOT;MLN_USD;A;2029;17325930
IND;GDPLTFORECAST;TOT;MLN_USD;A;2030;18243690
IND;GDPLTFORECAST;TOT;MLN_USD;A;2031;19185900
IND;GDPLTFORECAST;TOT;MLN_USD;A;2032;20151790
IND;GDPLTFORECAST;TOT;MLN_USD;A;2033;21141450
IND;GDPLTFORECAST;TOT;MLN_USD;A;2034;22154570
IND;GDPLTFORECAST;TOT;MLN_USD;A;2035;23190540
IND;GDPLTFORECAST;TOT;MLN_USD;A;2036;24248800
IND;GDPLTFORECAST;TOT;MLN_USD;A;2037;25329450
IND;GDPLTFORECAST;TOT;MLN_USD;A;2038;26432740
IND;GDPLTFORECAST;TOT;MLN_USD;A;2039;27558680
IND;GDPLTFORECAST;TOT;MLN_USD;A;2040;28707070
IND;GDPLTFORECAST;TOT;MLN_USD;A;2041;29877730
IND;GDPLTFORECAST;TOT;MLN_USD;A;2042;31071270
IND;GDPLTFORECAST;TOT;MLN_USD;A;2043;32288260
IND;GDPLTFORECAST;TOT;MLN_USD;A;2044;33528770
IND;GDPLTFORECAST;TOT;MLN_USD;A;2045;34792330
IND;GDPLTFORECAST;TOT;MLN_USD;A;2046;36078400
IND;GDPLTFORECAST;TOT;MLN_USD;A;2047;37387350
IND;GDPLTFORECAST;TOT;MLN_USD;A;2048;38719370
IND;GDPLTFORECAST;TOT;MLN_USD;A;2049;40074020
IND;GDPLTFORECAST;TOT;MLN_USD;A;2050;41450380
IND;GDPLTFORECAST;TOT;MLN_USD;A;2051;42847680
IND;GDPLTFORECAST;TOT;MLN_USD;A;2052;44263780
